queue_utc,seller_sku,asin,supplier_code,supplier_name,supplier_sku,barcode,price_list_unit_cost_gbp,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,confirmation_status,review_reason,user_prompt,source_lineage,title,price_list_source_batch_id,price_list_source_received_at_utc,expected_cost_source,cost_confidence
2026-05-19T12:28:57Z,B7-D9X9-FWYR,,SCS20085,Shure Cosmetics,,,,,2.95,,,2.95,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for B7-D9X9-FWYR: no current collected price-list cost is available.,product_db_preview,Maybelline Mascara Volum' Express Lift Black 10ml,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,5R-LL8J-AP4S,,SCS16923,Shure Cosmetics,,,,,3.5,,,3.5,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 5R-LL8J-AP4S: no current collected price-list cost is available.,product_db_preview,"L'Oréal Paris Mascara, Salon Lash Volume, Infused with Panthenol, Long-lasting, No Clumping or Smudging, Pro XXL Volume, Black",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,3C-HIAR-JEF0,,SCS20397,Shure Cosmetics,,,,,1.25,,,1.25,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 3C-HIAR-JEF0: no current collected price-list cost is available.,product_db_preview,"NIVEA Q10 Anti-Ageing Bb Cream Cushion Light, 24H Anti-Wrinkle Moisture, 15 g",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,CLFAPPLY1,,MAU2,CLF,MAU2,5060135230579,16.99,16.99,11.89,0.699823,30.0177,11.89,needs_user_price_check,discount_assumption_needs_confirmation,"Check supplier price for CLFAPPLY1: latest list is 16.99, last paid was 11.89, assumed ratio is 0.699823, expected next cost is 11.89.",product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,"MACU-SAVE Eye Health Supplement* 90-Day Pack, with Lutein Zeaxanthin and Meso-Zeaxanthin – 90 Capsules",clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,discount_assumption_from_actual_paid,discount_assumption_needs_confirmation
2026-05-19T12:28:57Z,---,,HRI-GM,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ---: no usable list or purchase cost is available.,product_db_preview,HRI Good Mood. St John's Wort 344 Milligrams Tablets. To Relieve the Symptoms of Slightly Low Mood and Mild Anxiety Relief. 30 Tablets,,,missing_cost,none
2026-05-19T12:28:57Z,RI-DHUT-XR75,,UGD010894,Bliss Distribution,,,,,4.3,,,4.3,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for RI-DHUT-XR75: no current collected price-list cost is available.,product_db_preview,"Ultimate Guard Boulder Deck Case 100+ Standard Size Clear, UGD010894",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,Y2-A0XO-9DCH,,484652,Sika,,,,,4.29,,,4.29,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for Y2-A0XO-9DCH: no current collected price-list cost is available.,product_db_preview,Everbuild Industrial Grade Superglue GP 50 g Pack of 3,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,JP-9X4T-0CCC,,77-95379,TD Synnex,,,,,13.57,,,13.57,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for JP-9X4T-0CCC: no current collected price-list cost is available.,product_db_preview,"OtterBox React Folio Case for Samsung Galaxy Tab A9, Shockproof, Drop proof, Ultra-Slim Protective Folio Case, Tested to Military Standard, Black",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,9Q-K2SI-Q5LI,,4P4F4AA,TD Synnex,,,,,28.5,,,28.5,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 9Q-K2SI-Q5LI: no current collected price-list cost is available.,product_db_preview,"HyperX CloudStinger Core -Gaming headset for PC, PS5, PS4, Xbox One, Xbox Series X|S, Nintendo Switch, DTS Headphone:X spatial audio, Lightweight over-ear headset with mic",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,2Z-WVXG-I7W1,,CT2K8G4DFS824A,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 2Z-WVXG-I7W1: no usable list or purchase cost is available.,product_db_preview,"Crucial DDR4 RAM 16GB Kit (8GBx2) 2400MHz CL17, Desktop Computer Memory - CT2K8G4DFS824A",,,missing_cost,none
2026-05-19T12:28:57Z,E1-W7LJ-CUKO,,CT2K8G4SFS824A,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for E1-W7LJ-CUKO: no usable list or purchase cost is available.,product_db_preview,"Crucial DDR4 RAM 16GB Kit (2x8GB) 2400MHz SODIMM CL17, Laptop Computer Memory, Mini PC - CT2K8G4SFS824A",,,missing_cost,none
2026-05-19T12:28:57Z,6S-TT0C-48SV,,838917,Stax,,,,,9.49,,,9.49,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 6S-TT0C-48SV: no current collected price-list cost is available.,product_db_preview,Bahco 10-30-51 Bowsaw 30In,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,N2-I82D-3I3Q,,743941,Stax,,,,,6.96,,,6.96,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for N2-I82D-3I3Q: no current collected price-list cost is available.,product_db_preview,"Ring Digital Keyring Tyre Pressure Gauge & LED Torch - Shows pressure in PSI, kPA, BAR & kg/cm2",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,GZ-0NY2-BOHL,,BOTI38687,Heo,,,,,5.34,,,5.34,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for GZ-0NY2-BOHL: no current collected price-list cost is available.,product_db_preview,Doctor Squish - Squishy Pack - 10 Pack Balloon Refill,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,S2-RZ4R-15M6,,SCS18973,Shure Cosmetics,,,,,9.15,,,9.15,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for S2-RZ4R-15M6: no current collected price-list cost is available.,product_db_preview,,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,VU-UQNN-35C8,,SKI037,Tropicana Wholesale,,,,,2,,,2,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for VU-UQNN-35C8: no current collected price-list cost is available.,product_db_preview,Skinny Syrup 425ml Cookies & Cream,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,Apply2,,6F22R-1BP,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for Apply2: no usable list or purchase cost is available.,product_db_preview,Panasonic 1148 Zinc 6F22R 9 V Special Power Battery,,,missing_cost,none
2026-05-19T12:28:57Z,Apply-B0CSGSCWTP,,HASF9991,Heo,HASF9991,5010996274946,5.3,5.3,6.88,1.298113,,6.88,needs_user_price_check,actual_paid_above_list_needs_review,Check supplier price for Apply-B0CSGSCWTP: last paid cost is above the reference list price.,product_db_preview|f_price_list_batch:heo_source_20260430T174504Z_f7cc77113c30,Star Wars The Black Series KB (At Attin) Skeleton Crew 15-cm Action Figure,heo_source_20260430T174504Z_f7cc77113c30,2026-04-30T12:41:16Z,actual_paid_above_list_review,actual_paid_above_list_needs_review
2026-05-19T12:28:57Z,Apply-B0CSH9HXQ5,,HASF9987,Heo,,,,,5.27,,,5.27,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for Apply-B0CSH9HXQ5: no current collected price-list cost is available.,product_db_preview,Star Wars The Black Series Jod Na Nawood Skeleton Crew 15-cm Action Figure,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,UE-BZE5-I0WM,,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for UE-BZE5-I0WM: no usable list or purchase cost is available.,product_db_preview,,,,missing_cost,none
2026-05-19T12:28:57Z,PT-7SUD-DDSG,B09NQ9ZHDQ,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for PT-7SUD-DDSG: no usable list or purchase cost is available.,product_db_preview,The Army Painter Speedpaint Singles - Cloudburst Blue,,,missing_cost,none
2026-05-19T12:28:57Z,3Z-03PB-Q1A8,B09NQ9ZHDQ,WP2022,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 3Z-03PB-Q1A8: no usable list or purchase cost is available.,product_db_preview,The Army Painter Speedpaint Singles - Cloudburst Blue,,,missing_cost,none
2026-05-19T12:28:57Z,02-7AZG-O0CV,B01N31JDVX,,Party Wholesalers,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 02-7AZG-O0CV: no usable list or purchase cost is available.,product_db_preview,Anniversary House Metallic Colourful Pink Glitter Number 7 Cake Candle for Birthday and Anniversary Decorations - Elegant Birthday Candle for Cake - Stylish Silver Number Candle Topper 7 cm,,,missing_cost,none
2026-05-19T12:28:57Z,0B-IC3D-6S96,B00ICS6JWK,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0B-IC3D-6S96: no usable list or purchase cost is available.,product_db_preview,"Idontix X-Floss Lite, Blue",,,missing_cost,none
2026-05-19T12:28:57Z,0G-JB6S-PN34,B07H2WXMDJ,SKI002,Tropicana Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0G-JB6S-PN34: no usable list or purchase cost is available.,product_db_preview,"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK",,,missing_cost,none
2026-05-19T12:28:57Z,0H-5V53-GPG4,B0CRRPCT5P,AT-15062,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0H-5V53-GPG4: no usable list or purchase cost is available.,product_db_preview,Arcane Tinmen ApS ART15062 Dragon Shield: Matte - Dual Soul (Metallic Purple),,,missing_cost,none
2026-05-19T12:28:57Z,0N-VZG5-JH06,B0CJMMYYCJ,AT-15061,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0N-VZG5-JH06: no usable list or purchase cost is available.,product_db_preview,"Dragon Shield | Matte Dual Standard Size Card Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves - Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Justice",,,missing_cost,none
2026-05-19T12:28:57Z,0R-GRRH-W0Z9,B09NQD4S5N,WP2013,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0R-GRRH-W0Z9: no usable list or purchase cost is available.,product_db_preview,"The Army Painter Speedpaint Zealot Yellow 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,,missing_cost,none
2026-05-19T12:28:57Z,0X-VJWI-4OT8,B0BWFT5RGN,FK73090,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0X-VJWI-4OT8: no usable list or purchase cost is available.,product_db_preview,Funko POP! Movies: Avatar: the Way Of Water - Lo’ak - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,,,missing_cost,none
2026-05-19T12:28:57Z,0Z-Y60V-499R,B09NQBQW49,WP2007,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0Z-Y60V-499R: no usable list or purchase cost is available.,product_db_preview,"The Army Painter Speedpaint Absolution Green 2.0, Single Model Building Acrylic Paint, 18 ml, Single Layer Paint Solution for Fantasy Tabletop Miniatures Like Warhammer 40k Figures and DnD Miniatures",,,missing_cost,none
2026-05-19T12:28:57Z,18-WD7G-J8U4,B0B32365PH,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 18-WD7G-J8U4: no usable list or purchase cost is available.,product_db_preview,"Pokémon Paldea Battle Figure 4 Pack - Features 2-Inch Pikachu, Fuecoco, Sprigatito, and Quaxly Battle Figures",,,missing_cost,none
2026-05-19T12:28:57Z,1U-1W76-M840,B07V9CRX7Y,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 1U-1W76-M840: no usable list or purchase cost is available.,product_db_preview,PERFECT SCENTS 3 SCENTS - MYSTIC JAPAN,,,missing_cost,none
2026-05-19T12:28:57Z,1U-YF3T-TR74,B082BVCQMQ,FLFALE005,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 1U-YF3T-TR74: no usable list or purchase cost is available.,product_db_preview,Modiphius Entertainment Role Playing Game Alien RPG: Stress Dice Set,,,missing_cost,none
2026-05-19T12:28:57Z,QP-BCUW-E90M,B00O5NEUAY,446271,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for QP-BCUW-E90M: no usable list or purchase cost is available.,product_db_preview,"Thermos Stainless King Red Travel Mug (470ml), Reusable Insulated Stainless Steel Coffee Cup for Hot or Cold Drinks, Vacuum Sealed Water Flask with a Leak-Proof Lid, 7hr Hot/18hr",,,missing_cost,none
2026-05-19T12:28:57Z,714776,B001KYTW0O,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 714776: no usable list or purchase cost is available.,product_db_preview,"Fackelmann OPAL Melon Baller, Food & Fruit Scoop, Grapefruit & Potato Scoop, Cutting Scoop Head, Stainless Steel, 16.5x2.3x1.5cm, Silver",,,missing_cost,none
2026-05-19T12:28:57Z,GA-9DTN-9O1E,B086763VT8,LED01009,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for GA-9DTN-9O1E: no usable list or purchase cost is available.,product_db_preview,"Root: The Clockwork Expansion, LED01009",,,missing_cost,none
2026-05-19T12:28:57Z,D3-QTSY-BCV5,B09P24SGN5,ATE71,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for D3-QTSY-BCV5: no usable list or purchase cost is available.,product_db_preview,"ATTITUDE Lip Balm, Natural Origin, Nourishes & Protects, Shea Butter, Coconut & Olive Oils, EWG Verified, For Dry Lips, Men and Women, Vegan, Fresh Mint, 8.5 g",,,missing_cost,none
2026-05-19T12:28:57Z,K7-1K9P-TTAZ,B00VREYQYO,657732,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for K7-1K9P-TTAZ: no usable list or purchase cost is available.,product_db_preview,Matt Tester 75ml (Seashell),,,missing_cost,none
2026-05-19T12:28:57Z,2U-4KLP-68HB,B07NGGSR3D,UGD010923,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 2U-4KLP-68HB: no usable list or purchase cost is available.,product_db_preview,"Ultimate Guard - Katana Sleeves - Purple (100) [Standard Size, 66 x 91mm]",,,missing_cost,none
2026-05-19T12:28:57Z,EA-FZ2V-D7II,B00D1V5NWK,6949509209504,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for EA-FZ2V-D7II: no usable list or purchase cost is available.,product_db_preview,"Bosch 2608831019 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 8 x 100 x 160 mm",,,missing_cost,none
2026-05-19T12:28:57Z,8S-MI05-1R1X,B09NQ9ZHDQ,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 8S-MI05-1R1X: no usable list or purchase cost is available.,product_db_preview,The Army Painter Speedpaint Singles - Cloudburst Blue,,,missing_cost,none
2026-05-19T12:28:57Z,A9-2Y9G-M2K7,B00KB225MS,216090,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for A9-2Y9G-M2K7: no usable list or purchase cost is available.,product_db_preview,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",,,missing_cost,none
2026-05-19T12:28:57Z,8W-I703-VOFQ,B074H6M7TW,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 8W-I703-VOFQ: no usable list or purchase cost is available.,product_db_preview,"LEXIBOOK, Peppa Pig, Walkie-Talkies 200m, Communication Game for Children, 2 Communication Channels, Belt Clip, Battery Operated, Blue, TW12PP",,,missing_cost,none
2026-05-19T12:28:57Z,JY-781R-EYHZ,B005HXLH3O,E-82712,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for JY-781R-EYHZ: no usable list or purchase cost is available.,product_db_preview,"Ultra Pro-Fit Sleeves Card Cases, Transparent Color, Miscellaneous (82712)",,,missing_cost,none
2026-05-19T12:28:57Z,R4-0AXZ-ZZ9D,B0844ZRHS9,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for R4-0AXZ-ZZ9D: no usable list or purchase cost is available.,product_db_preview,"Paladone Minecraft Zombie Light - Officially Licensed Merchandise, Portable Night Light and Gaming Room Decor for Kids, Gift for Gamer, Battery Powered",,,missing_cost,none
2026-05-19T12:28:57Z,M5-71MK-T0DL,B0B337ZY41,AT-11050,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for M5-71MK-T0DL: no usable list or purchase cost is available.,product_db_preview,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Blood Red - Matte",,,missing_cost,none
2026-05-19T12:28:57Z,GD-B8SW-1PCP,B0D2Y4NPKZ,VN541PC,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for GD-B8SW-1PCP: no usable list or purchase cost is available.,product_db_preview,"OM SYSTEM VN-541 PC Digital Voice Recorder with One-Touch Recording, Omnidirectional Microphone, Noise Cancellation, 4GB Built-in Memory, Ideal for Lectures & Meetings",,,missing_cost,none
2026-05-19T12:28:57Z,4J-IY7T-6LBS,9188805557,FLFALE002,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 4J-IY7T-6LBS: no usable list or purchase cost is available.,product_db_preview,Free League | Alien RPG | Role Playing Game | Ages 14+ | 1+ Players,,,missing_cost,none
2026-05-19T12:28:57Z,VO-A6AR-18YS,B09NQDQ8X7,WP2012,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for VO-A6AR-18YS: no usable list or purchase cost is available.,product_db_preview,"The Army Painter Speedpaint Slaughter Red 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,,missing_cost,none
2026-05-19T12:28:57Z,DT-SPI3-IK34,B00BA4IOTY,4428167,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for DT-SPI3-IK34: no usable list or purchase cost is available.,product_db_preview,"StarTech.com 15 ft Thin Toslink Digital Optical SPDIF Audio Cable - 15ft / 15 Feet Optical Audio Cable (THINTOS15),Black",,,missing_cost,none
2026-05-19T12:28:57Z,2G-AYBQ-TUQG,B002KFZKZ8,416645,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 2G-AYBQ-TUQG: no usable list or purchase cost is available.,product_db_preview,"Zyliss E46145 Strongboy 2 Jar Opener, Plastic/Metal, White, Adjustable Grip to Open Opens Jar/Bottle Lids/Caps",,,missing_cost,none
2026-05-19T12:28:57Z,DV-USYD-8WR2,B0D3JD4FFD,10290403,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for DV-USYD-8WR2: no usable list or purchase cost is available.,product_db_preview,"OtterBox Symmetry Folio Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",,,missing_cost,none
2026-05-19T12:28:57Z,4V-19KJ-15J4,B00D2O8936,5017193064707,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 4V-19KJ-15J4: no usable list or purchase cost is available.,product_db_preview,SupaTool Nuisance Dust Mask Disposable Cleaning Molded Face Masks Respirator X 20 Masks,,,missing_cost,none
2026-05-19T12:28:57Z,8T-HE78-3AQ3,B07772WMSM,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 8T-HE78-3AQ3: no usable list or purchase cost is available.,product_db_preview,"Meditrade Nitril® Black Nitrile Examination Gloves - Powder-Free, Latex-Free, Multi Use Protective Exam Gloves - Size X-Large - Black - 100pcs",,,missing_cost,none
2026-05-19T12:28:57Z,SE-IQQJ-EOU3,B004R1ZS64,343398,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for SE-IQQJ-EOU3: no usable list or purchase cost is available.,product_db_preview,"BG Electrical Intelligent Single Wall Dimmer Switch, 2 Way, Screwless Front Plate, Premium Flatplate, Brushed Steel, 200W, FBS81",,,missing_cost,none
2026-05-19T12:28:57Z,D8-1A3E-I37F,B001ET78RY,AVA-9110,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for D8-1A3E-I37F: no usable list or purchase cost is available.,product_db_preview,Avalon Organics Rosemary Volumizing Conditioner 325ml Pack of 3,,,missing_cost,none
2026-05-19T12:28:57Z,MV-UNOG-CTUU,B00FO70GG2,386 51025,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MV-UNOG-CTUU: no usable list or purchase cost is available.,product_db_preview,"Bestway 51025-17 Splash and Play Three Ring Play Paddling Pool - Multi-Colour, 1.22 m x 25 cm",,,missing_cost,none
2026-05-19T12:28:57Z,US-AK96-YFSB,B002DPGTF0,714760,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for US-AK96-YFSB: no usable list or purchase cost is available.,product_db_preview,"Fackelmann OPAL Hand Grater, Fine Lemon & Lime Zester, Chocolate & Parmesan Grater, Sharp Durable Grating Blade, Stainless Steel, 24x5.5x1.5cm, Silver",,,missing_cost,none
2026-05-19T12:28:57Z,HS-R5IP-7E1C,B00LXM3PGK,590856,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for HS-R5IP-7E1C: no usable list or purchase cost is available.,product_db_preview,SupaDec Sugar Soap 500ml,,,missing_cost,none
2026-05-19T12:28:57Z,BM-1O5E-RW8I,B07BC5K5W5,F4010,DK Tools,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for BM-1O5E-RW8I: no usable list or purchase cost is available.,product_db_preview,Amtech F4010 7mm x 210mm SDS masonry drill bit,,,missing_cost,none
2026-05-19T12:28:57Z,4B-HMJG-PHW4,B00D1V5E5G,108447,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 4B-HMJG-PHW4: no usable list or purchase cost is available.,product_db_preview,"Bosch 2608831009 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 6 x 150 x 210 mm",,,missing_cost,none
2026-05-19T12:28:57Z,R5-Y2AA-V5FS,B07Z2QNW7R,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for R5-Y2AA-V5FS: no usable list or purchase cost is available.,product_db_preview,"Cliganic 100% Pure Vitamin E Oil for Skin, Hair & Face - 30,000 IU, Non-GMO Verified | Natural D-Alpha Tocopherol",,,missing_cost,none
2026-05-19T12:28:57Z,WR-3V7D-BB7Z,B07BBZZ8RC,V4045,DK Tools,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for WR-3V7D-BB7Z: no usable list or purchase cost is available.,product_db_preview,"Amtech V4045 P80 Hook and Loop Square Sheets, 10 Piece Set, 110mm x 100mm Sanding Paper, 240 V",,,missing_cost,none
2026-05-19T12:28:57Z,L3-ZQ8U-A7LQ,B004I2N5AS,2046517,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for L3-ZQ8U-A7LQ: no usable list or purchase cost is available.,product_db_preview,Sandisk SDCZ50-016G-B35 USB 2.0 Flash Drive 16GB Black/Red,,,missing_cost,none
2026-05-19T12:28:57Z,6L-SDA9-P13J,B00605WJ9O,552760,Culpitt,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 6L-SDA9-P13J: no usable list or purchase cost is available.,product_db_preview,"RAINBOW DUST Pearl Food Colouring, Edible Paint in Pearlescent Colours, Ready to Use, Easy to Apply, Create Cakes & Cupcakes with an Indulgent Shimmer - Dark Gold 25ml",,,missing_cost,none
2026-05-19T12:28:57Z,GW-1ECO-QZA7,B00N5SLQ7A,A500WEA-1EF,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for GW-1ECO-QZA7: no usable list or purchase cost is available.,product_db_preview,Casio Gents 33.00mm Quartz Watch with LCD Digital dial and Silver Metal Bracelet Strap A500WEA-1EF,,,missing_cost,none
2026-05-19T12:28:57Z,N4-5C3G-RJS1,B000MQ663C,124720,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for N4-5C3G-RJS1: no usable list or purchase cost is available.,product_db_preview,Draper 79579 230mm Spirit Level,,,missing_cost,none
2026-05-19T12:28:57Z,B1-4B2R-MBRP,B0C4RR58SF,FK75274,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for B1-4B2R-MBRP: no usable list or purchase cost is available.,product_db_preview,Funko POP! Rocks: Mariah Carey - Emancipation Of Mimi - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Music Fans - Model Figure for Collectors and Display,,,missing_cost,none
2026-05-19T12:28:57Z,B7-JEPF-6CU7,B00GI299M4,497891,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for B7-JEPF-6CU7: no usable list or purchase cost is available.,product_db_preview,Vaseline Lip Therapy - 0.25 OZ Pack of 2 (Lip Therapy - Rosy Lips),,,missing_cost,none
2026-05-19T12:28:57Z,ZJ-9IR6-7M3A,B07RXCFY28,,Party Wholesalers,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ZJ-9IR6-7M3A: no usable list or purchase cost is available.,product_db_preview,"Procos Dnpx Toy Story 4 Party Table Cover 1CT, 120 x 180 cm",,,missing_cost,none
2026-05-19T12:28:57Z,K0-71JR-UNLF,B01JL0WRI2,BEAN10,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for K0-71JR-UNLF: no usable list or purchase cost is available.,product_db_preview,"Beanies Instant Coffee Flavoured 50g, Freeze-Dried Granules, Quick & Easy to Brew, Nut-Free, Premium Taste,Rich in Flavour, Low-Calorie, Sugar-Free (50g, Cookie dough)",,,missing_cost,none
