timestamp_utc,asof_date,marketplace,sku,asin,our_price,buy_box_price,buy_box_channel,lowest_fba_price,lowest_fbm_price,offer_count_fba,offer_count_fbm,seller_detail_status,seller_detail_attempted_flag,seller_detail_offer_row_count,seller_detail_snapshot_ts_utc,retry_next_run_flag,list_price,list_price_currency,apparent_sale_amount_gbp,apparent_sale_pct,bsr,bsr_category,source,notes,buy_box_present_flag,outcome_known_flag,we_present_flag,seller_detail_resolution_status,seller_detail_retry_attempt_count,seller_detail_rotation_skip_count,seller_detail_empty_response_count,seller_detail_api_error_count,seller_detail_force_attempt_flag,seller_detail_retry_exhausted_flag,seller_detail_operator_reason
2026-02-19T00:01:37Z,2026-02-19,UK,VF-3T0K-DR5O,B08KFFY86W,5.35,4.79,FBA,4.79,4.79,17,4,,,,,,,,,,,,SPAPI,mid velocity inconsistent,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,XY-UM2X-TPS3,B003VTZAM0,11.47,9.99,FBM,9.99,9.99,6,5,,,,,,5.92,GBP,,,,,SPAPI,mid velocity consistent,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,4W-VS57-BV6A,B0C9LJNJWZ,35.91,35.0,FBA,22.35,35.0,1,10,,,,,,44.99,GBP,9.99,22.2,,,SPAPI,low velocity consistent,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,TJ-6LOP-OPEU,B08P63MSS9,8.97,,Unknown,8.97,8.68,2,3,,,,,,,,,,,,SPAPI,low velocity consistent | buy_box_price_missing,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,RZ-6ZL9-CZ7J,B075XT2J8X,6.97,6.35,FBA,6.35,6.35,5,6,,,,,,,,,,,,SPAPI,low velocity inconsistent,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,XH-0LAE-FQO5,B00AOES9GE,6.9,6.13,FBA,6.13,,5,,,,,,,,,,,,,SPAPI,low velocity inconsistent,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,YC-3L3M-BV48,B0CTD6Q6KY,79.0,79.0,FBA,79.0,,2,,,,,,,,,,,,,SPAPI,low velocity inconsistent,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,XE-YPAI-HX9F,B086ZD7MG6,9.0,8.09,FBA,8.09,11.1,3,4,,,,,,,,,,,,SPAPI,added_for_phase1_live_test_2026-02-16,,,,,,,,,,,
2026-02-19T00:01:37Z,2026-02-19,UK,L1-54EX-56YC,B09445GL1C,12.53,12.53,FBA,12.53,12.53,3,3,,,,,,,,,,,,SPAPI,candidate_with_stock_and_price_fluctuation,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,0G-JB6S-PN34,B07H2WXMDJ,5.9,,Unknown,5.9,,9,,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,0R-GRRH-W0Z9,B09NQD4S5N,8.99,5.76,FBM,8.99,5.76,2,5,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,2G-AYBQ-TUQG,B002KFZKZ8,17.8,14.77,FBM,15.81,14.77,2,6,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,3X-EXDD-TD2K,B0D6W9DZX4,45.6,45.6,FBA,32.5,45.6,2,3,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,4W-VS57-BV6A,B0C9LJNJWZ,35.91,35.0,FBA,22.61,35.0,1,10,,,,,,44.99,GBP,9.99,22.2,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,5Z-6Z0P-9TQQ,B08MW8XMNQ,3.64,3.52,FBM,3.63,3.52,2,1,,,,,,3.33,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,6Q-9G2A-IKVV,B000PSB13C,16.0,9.99,FBA,9.99,11.0,3,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,6V-EEC1-2S9Z,B06WW79DX5,7.19,7.19,FBA,7.19,8.4,2,8,,,,,,0.0,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,714810,B002BX8ZFG,9.99,9.99,FBA,9.99,,1,,,,,,,5.66,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,7M-48OU-23X3,B004GFPFBO,23.47,18.99,FBM,10.23,13.0,2,12,,,,,,11.99,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,8M-LM6B-F2Q5,B00D1V5FPU,4.77,2.99,FBA,2.99,2.99,1,5,,,,,,3.65,GBP,0.66,18.08,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,8M-NHB7-T8TR,B0B2RBG672,29.23,29.23,FBA,29.23,29.22,3,6,,,,,,29.99,GBP,0.76,2.53,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,8U-QPFH-3EKQ,B07T9WVBZ2,6.46,5.36,FBA,5.36,,2,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,9X-HL62-83C7,B00BEUFYE2,5.87,4.99,FBA,4.98,6.95,5,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,A1-KSU1-GZMS,B07BC1CMDK,2.99,2.99,FBA,2.99,4.73,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,A2-T2AC-TW3L,B006PFN3BW,11.14,11.15,FBA,11.14,11.2,3,14,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,AF-KIHX-ANYY,B0001P15T4,4.99,3.97,FBM,4.99,3.89,1,10,,,,,,1.42,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,AX-NKNU-29C1,B08M52B4M5,2.71,,Unknown,2.71,4.99,1,3,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,BL-WX51-KQOK,B0897VHKW6,9.99,,Unknown,9.99,,1,,,,,,,4.49,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,CJ-X0SS-QOUW,B0CG234KW1,14.22,10.26,FBA,10.26,10.19,2,2,,,,,,9.16,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,CX-SMCH-4DYA,B0012B80HG,8.84,8.38,FBA,8.38,,7,,,,,,,23.58,GBP,15.2,64.46,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,D0-C7C0-H6LN,B07F1MFWV1,6.0,,Unknown,6.0,,2,,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,D8-1A3E-I37F,B001ET78RY,34.99,34.99,FBA,34.99,,1,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,DC-K5WH-R7F5,B0073FT7FY,3.0,3.0,FBA,3.0,2.99,4,8,,,,,,1.66,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,EV-CHU5-XU3G,B07QQDMJ6M,7.49,7.49,FBA,7.49,8.2,4,2,,,,,,0.0,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,FB-6FW0-Z82Q,B005F5TRBI,6.37,5.94,FBA,5.94,5.94,3,7,,,,,,5.26,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,GA-9DTN-9O1E,B086763VT8,36.99,36.99,FBA,36.99,36.99,2,6,,,,,,33.33,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,GY-FO04-RDYL,B09M3PQRBG,8.71,6.17,FBA,6.17,9.73,3,3,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,H6-E7MP-EBPD,B00000IU72,18.08,17.99,FBA,17.99,17.96,2,12,,,,,,33.6,EUR,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,HL-03ZR-QPHH,B09M3PFZC8,8.71,6.17,FBA,6.17,9.73,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,HS-R5IP-7E1C,B00LXM3PGK,9.99,,Unknown,9.99,5.7,1,6,,,,,,0.0,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,IJ-V0PQ-4CZ4,B09NQCV872,8.99,5.75,FBM,8.99,5.75,2,6,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,JB-RGB6-LZOJ,B0001P0DLU,9.98,5.95,FBA,5.95,6.75,2,15,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,L1-54EX-56YC,B09445GL1C,12.53,12.53,FBA,12.53,12.53,3,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,LP-QMNJ-J49G,B0CL5DHG37,5.99,,Unknown,5.99,5.09,1,1,,,,,,1.67,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,LR-7GM6-1RCH,B08MQB42B3,38.06,37.99,FBA,33.1,37.23,3,7,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,OV-LVEL-DQL6,B08W25WKTN,16.08,14.67,FBA,14.67,13.99,4,13,,,,,,16.99,GBP,2.32,13.66,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,R4-0AXZ-ZZ9D,B0844ZRHS9,12.2,11.99,FBA,9.72,11.99,4,8,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,R7-98IN-2PW8,B08CHKHTWX,5.83,5.75,FBA,5.75,5.4,5,18,,,,,,8.33,GBP,2.58,30.97,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,RI-VSUS-0YTD,B08MVGD2ND,7.49,6.99,FBM,7.49,6.99,3,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,RW-AZK6-O4M2,B00F4LA0K0,4.6,3.84,FBA,3.79,3.5,4,7,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,RZ-6ZL9-CZ7J,B075XT2J8X,6.97,6.35,FBA,6.35,6.35,5,6,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,TJ-6LOP-OPEU,B08P63MSS9,8.98,,Unknown,8.98,8.68,2,3,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,TK-E7QE-T40G,B000FPU2SK,9.11,7.68,FBA,7.68,,5,,,,,,,23.58,GBP,15.9,67.43,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,UR-Q7TM-1F3I,B072YZPBJ3,17.17,16.19,FBM,20.79,16.02,1,19,,,,,,11.99,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,UR-UAT8-4JSI,B00LDLBG3A,5.0,5.29,FBA,5.29,5.18,4,9,,,,,,1.67,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,US-AK96-YFSB,B002DPGTF0,7.9,7.9,FBA,7.9,6.62,2,3,,,,,,6.58,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,VF-3T0K-DR5O,B08KFFY86W,5.35,4.79,FBA,4.79,4.78,18,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,VO-A6AR-18YS,B09NQDQ8X7,8.99,5.76,FBM,8.99,5.76,2,5,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,VU-8KRA-QP5M,B0BNLWBLMV,12.88,12.88,FBA,12.88,12.88,5,11,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,W3-8FN7-FSP0,B004J71OSC,7.99,,Unknown,7.99,11.5,1,2,,,,,,14.39,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,WE-1Z7L-SA2I,B08MVG9QZW,7.49,6.99,FBM,7.49,6.99,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,X7-MY4W-H2I4,B00S9IXBVU,7.53,6.95,FBA,6.95,6.95,2,4,,,,,,5.79,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,XE-27ZG-EZPZ,B0001IWX7E,4.36,2.99,FBA,2.99,5.39,2,4,,,,,,3.69,GBP,0.7,18.97,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,XE-YPAI-HX9F,B086ZD7MG6,9.0,8.09,FBA,8.09,11.1,3,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,XH-0LAE-FQO5,B00AOES9GE,6.9,6.7,FBA,6.7,,4,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,XY-UM2X-TPS3,B003VTZAM0,11.47,9.99,FBM,9.99,9.99,6,5,,,,,,5.92,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,YC-3L3M-BV48,B0CTD6Q6KY,79.0,63.0,FBM,79.0,63.0,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,YO-EKK2-FRCC,B00BWU7MNU,6.42,5.98,FBA,5.98,5.98,5,6,,,,,,3.29,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,Z7-26PV-O9LR,B07J9JGZZV,9.08,9.08,FBA,9.08,9.74,7,7,,,,,,7.66,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-20T23:47:06Z,2026-02-20,UK,ZT-QPY3-P24I,B0D3JBBGSB,79.63,79.63,FBA,28.54,79.63,13,3,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T05:45:50Z,2026-02-21,UK,8M-LM6B-F2Q5,B00D1V5FPU,4.77,2.99,FBA,2.99,2.99,1,5,,,,,,3.65,GBP,0.66,18.08,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T05:45:50Z,2026-02-21,UK,UR-UAT8-4JSI,B00LDLBG3A,5.0,5.29,FBA,5.29,5.18,3,9,,,,,,1.67,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T13:28:38Z,2026-02-21,UK,EV-CHU5-XU3G,B07QQDMJ6M,7.49,7.49,FBA,7.49,8.2,4,2,,,,,,0.0,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T13:28:38Z,2026-02-21,UK,GA-9DTN-9O1E,B086763VT8,36.99,36.99,FBA,36.99,36.99,1,6,,,,,,33.33,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,0G-JB6S-PN34,B07H2WXMDJ,5.9,,Unknown,5.9,,9,,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,0R-GRRH-W0Z9,B09NQD4S5N,8.99,5.76,FBM,8.99,5.76,2,5,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,2G-AYBQ-TUQG,B002KFZKZ8,21.99,14.77,FBM,21.99,14.77,2,6,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,3X-EXDD-TD2K,B0D6W9DZX4,45.6,45.6,FBA,32.5,45.6,2,3,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,4W-VS57-BV6A,B0C9LJNJWZ,35.91,35.0,FBA,22.61,35.0,1,9,,,,,,44.99,GBP,9.99,22.2,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,5Z-6Z0P-9TQQ,B08MW8XMNQ,3.64,3.52,FBM,3.63,3.52,2,1,,,,,,3.33,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,6Q-9G2A-IKVV,B000PSB13C,16.0,9.99,FBA,9.99,11.0,3,5,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,6V-EEC1-2S9Z,B06WW79DX5,7.19,7.19,FBA,7.19,8.4,2,8,,,,,,0.0,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,714810,B002BX8ZFG,9.99,9.99,FBA,9.99,,1,,,,,,,5.66,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,7M-48OU-23X3,B004GFPFBO,16.99,18.99,FBM,10.23,13.0,2,12,,,,,,11.99,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,8M-NHB7-T8TR,B0B2RBG672,29.23,29.23,FBA,29.23,29.22,3,6,,,,,,29.99,GBP,0.76,2.53,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,8U-QPFH-3EKQ,B07T9WVBZ2,6.46,5.36,FBA,5.36,,2,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,9X-HL62-83C7,B00BEUFYE2,5.87,4.99,FBA,4.98,6.95,5,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,A1-KSU1-GZMS,B07BC1CMDK,2.99,2.99,FBA,2.98,4.73,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,A2-T2AC-TW3L,B006PFN3BW,11.12,11.13,FBM,11.12,11.13,3,14,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,AF-KIHX-ANYY,B0001P15T4,4.99,3.97,FBM,4.99,3.89,1,10,,,,,,1.42,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,AX-NKNU-29C1,B08M52B4M5,2.71,,Unknown,2.71,4.99,1,3,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,BL-WX51-KQOK,B0897VHKW6,9.99,,Unknown,9.99,,1,,,,,,,4.49,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,CJ-X0SS-QOUW,B0CG234KW1,14.22,10.14,FBA,10.14,10.19,2,2,,,,,,9.16,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,CX-SMCH-4DYA,B0012B80HG,8.84,8.38,FBA,8.38,,7,,,,,,,23.58,GBP,15.2,64.46,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,D0-C7C0-H6LN,B07F1MFWV1,6.0,,Unknown,6.0,,2,,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,D8-1A3E-I37F,B001ET78RY,34.99,34.99,FBA,34.99,,1,,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,DC-K5WH-R7F5,B0073FT7FY,3.0,3.0,FBA,3.0,2.99,4,8,,,,,,1.66,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,FB-6FW0-Z82Q,B005F5TRBI,6.37,5.94,FBA,5.94,5.94,3,7,,,,,,5.26,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,GY-FO04-RDYL,B09M3PQRBG,8.71,6.17,FBA,6.17,9.73,3,3,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,H6-E7MP-EBPD,B00000IU72,18.08,17.99,FBA,17.99,17.96,2,12,,,,,,33.6,EUR,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,HL-03ZR-QPHH,B09M3PFZC8,8.71,6.17,FBA,6.17,9.73,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,HS-R5IP-7E1C,B00LXM3PGK,9.99,,Unknown,9.99,5.7,1,6,,,,,,0.0,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,IJ-V0PQ-4CZ4,B09NQCV872,8.99,5.75,FBM,8.99,5.75,2,6,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,JB-RGB6-LZOJ,B0001P0DLU,9.98,6.09,FBA,6.09,6.75,3,15,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,L1-54EX-56YC,B09445GL1C,12.53,12.53,FBA,12.53,12.53,3,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,LP-QMNJ-J49G,B0CL5DHG37,5.99,,Unknown,5.99,5.09,1,1,,,,,,1.67,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,LR-7GM6-1RCH,B08MQB42B3,38.06,37.99,FBA,32.34,37.23,3,6,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,OV-LVEL-DQL6,B08W25WKTN,16.08,14.67,FBA,14.67,13.99,4,11,,,,,,16.99,GBP,2.32,13.66,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,R4-0AXZ-ZZ9D,B0844ZRHS9,12.2,11.99,FBA,9.29,11.99,4,7,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,R7-98IN-2PW8,B08CHKHTWX,5.83,5.45,FBM,5.75,5.4,5,18,,,,,,8.33,GBP,2.88,34.57,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,RI-VSUS-0YTD,B08MVGD2ND,7.38,6.99,FBM,7.37,6.99,3,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,RW-AZK6-O4M2,B00F4LA0K0,4.6,3.5,FBM,3.79,3.5,4,7,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,RZ-6ZL9-CZ7J,B075XT2J8X,6.97,6.35,FBA,6.35,6.35,5,6,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,TJ-6LOP-OPEU,B08P63MSS9,8.98,,Unknown,8.98,8.68,2,3,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,TK-E7QE-T40G,B000FPU2SK,9.11,7.68,FBA,7.68,,5,,,,,,,23.58,GBP,15.9,67.43,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,UR-Q7TM-1F3I,B072YZPBJ3,17.17,16.19,FBM,20.79,16.19,1,19,,,,,,11.99,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,US-AK96-YFSB,B002DPGTF0,7.9,7.9,FBA,7.9,6.62,2,3,,,,,,6.58,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,VF-3T0K-DR5O,B08KFFY86W,5.35,4.79,FBA,4.79,4.78,18,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,VO-A6AR-18YS,B09NQDQ8X7,8.99,5.76,FBM,8.99,5.76,2,5,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,VU-8KRA-QP5M,B0BNLWBLMV,12.88,12.88,FBA,12.88,12.88,5,11,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,W3-8FN7-FSP0,B004J71OSC,7.99,,Unknown,7.99,11.5,1,2,,,,,,14.39,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-02-21T23:52:25Z,2026-02-21,UK,WE-1Z7L-SA2I,B08MVG9QZW,7.49,6.99,FBM,7.49,6.99,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
